,clock,x,y,z
2512,1588793745.9704008,-13308.995981698534,-7762.758979639456,171.0784675182903
2513,1588793746.9704008,-13310.109475321187,-7766.790824132288,168.19018007568405
2514,1588793747.9704008,-13311.22151938028,-7770.8218227675425,165.30187431599654
2515,1588793748.9704008,-13312.332114590006,-7774.851975593848,162.41355056415736
2516,1588793749.9704008,-13313.441261664051,-7778.881282659962,159.52520914472575
2517,1588793750.9704008,-13314.548961315599,-7782.909744014773,156.63685038189112
2518,1588793751.9704008,-13315.655214257327,-7786.9373597072945,153.7484745994736
2519,1588793752.9704008,-13316.76002120141,-7790.96412978667,150.8600821209244
2520,1588793753.9704008,-13317.863382859516,-7794.990054302171,147.97167326932643
2521,1588793754.9704008,-13318.965299942814,-7799.015133303198,145.08324836739467
2522,1588793755.9704008,-13320.065773161967,-7803.039366839276,142.19480773747685
2523,1588793756.9704008,-13321.164803227135,-7807.062754960059,139.30635170155375
2524,1588793757.9704008,-13322.262390847982,-7811.0852977153245,136.41788058123979
2525,1588793758.9704008,-13323.358536733664,-7815.106995154982,133.52939469778346
2526,1588793759.9704008,-13324.453241592835,-7819.12784732906,130.6408943720679
2527,1588793760.9704008,-13325.546506133656,-7823.147854287721,127.75237992461129
2528,1588793761.9704008,-13326.638331063781,-7827.1670160812455,124.86385167556743
2529,1588793762.9704008,-13327.728717090366,-7831.185332760042,121.97530994472612
2530,1588793763.9704008,-13328.817664920067,-7835.202804374645,119.08675505151373
2531,1588793764.9704008,-13329.905175259046,-7839.2194309757115,116.19818731499367
2532,1588793765.9704008,-13330.991248812961,-7843.235212614022,113.30960705386686
2533,1588793766.9704008,-13332.075886286973,-7847.250149340485,110.42101458647218
2534,1588793767.9704008,-13333.159088385748,-7851.26424120613,107.53241023078704
2535,1588793768.9704008,-13334.24085581345,-7855.277488262108,104.64379430442779
2536,1588793769.9704008,-13335.32118927375,-7859.289890559695,101.75516712465023
2537,1588793770.9704008,-13336.400089469822,-7863.301448150289,98.86652900835007
2538,1588793771.9704008,-13337.477557104345,-7867.312161085411,95.97788027206343
2539,1588793772.9704008,-13338.5535928795,-7871.322029416705,93.08922123196734
2540,1588793773.9704008,-13339.628197496973,-7875.331053195934,90.20055220388016
2541,1588793774.9704008,-13340.70137165796,-7879.339232474985,87.31187350326212
2542,1588793775.9704008,-13341.77311606316,-7883.3465673058645,84.42318544521574
2543,1588793776.9704008,-13342.843431412773,-7887.353057740701,81.53448834448633
2544,1588793777.9704008,-13343.912318406517,-7891.358703831742,78.64578251546254
2545,1588793778.9704008,-13344.979777743605,-7895.363505631356,75.75706827217668
2546,1588793779.9704008,-13346.045810122765,-7899.367463192033,72.86834592830533
2547,1588793780.9704008,-13347.110416242233,-7903.370576566382,69.97961579716974
2548,1588793781.9704008,-13348.17359679975,-7907.37284580713,67.09087819173637
2549,1588793782.9704008,-13349.235352492567,-7911.374270967124,64.20213342461723
2550,1588793783.9704008,-13350.295684017443,-7915.3748520993295,61.31338180807053
2551,1588793784.9704008,-13351.354592070653,-7919.37458925683,58.42462365400104
2552,1588793785.9704008,-13352.412077347974,-7923.37348249283,55.53585927396056
2553,1588793786.9704008,-13353.468140544694,-7927.371531860647,52.647088979148435
2554,1588793787.9704008,-13354.52278235562,-7931.368737413721,49.75831308041198
2555,1588793788.9704008,-13355.576003475062,-7935.365099205606,46.86953188824698
2556,1588793789.9704008,-13356.627804596847,-7939.360617289975,43.98074571279815
2557,1588793790.9704008,-13357.678186414309,-7943.355291720617,41.091954863859584
2558,1588793791.9704008,-13358.727149620297,-7947.349122551436,38.20315965087525
2559,1588793792.9704008,-13359.774694907179,-7951.342109836455,35.31436038293943
2560,1588793793.9704008,-13360.820822966827,-7955.334253629811,32.42555736879718
2561,1588793794.9704008,-13361.865534490633,-7959.325553985757,29.536750916844838
2562,1588793795.9704008,-13362.9088301695,-7963.3160109586615,26.64794133513044
2563,1588793796.9704008,-13363.950710693847,-7967.305624603007,23.759128931354205
2564,1588793797.9704008,-13364.99117675361,-7971.294394973392,20.870314012868985
2565,1588793798.9704008,-13366.030229038237,-7975.282322124528,17.981496886680738
2566,1588793799.9704008,-13367.067868236696,-7979.269406111243,15.092677859448985
2567,1588793800.9704008,-13368.104095037466,-7983.255646988478,12.203857237487258
2568,1588793801.9704008,-13369.138910128548,-7987.241044811285,9.315035326763576
2569,1588793802.9704008,-13370.172314197458,-7991.225599634832,6.426212432900897
2570,1588793803.9704008,-13371.204307931232,-7995.2093115144,3.537388861177571
2571,1588793804.9704008,-13372.234892016417,-7999.192180505381,0.6485649165278007
2572,1588793805.9704008,-13373.26406713909,-8003.1742066632805,-2.2402590964579
2573,1588793806.9704008,-13374.291833984833,-8007.155390043717,-5.129082873532253
2574,1588793807.9704008,-13375.31819323876,-8011.135730702418,-8.017906110790763
2575,1588793808.9704008,-13376.343145585499,-8015.115228695227,-10.90672850467126
2576,1588793809.9704008,-13377.366691709198,-8019.093884078096,-13.795549751953446
2577,1588793810.9704008,-13378.388832293525,-8023.071696907087,-16.684369549758443
2578,1588793811.9704008,-13379.409568021672,-8027.048667238376,-19.57318759554834
2579,1588793812.9704008,-13380.42889957635,-8031.024795128245,-22.462003587125746
2580,1588793813.9704008,-13381.446827639793,-8035.000080633092,-25.35081722263333
2581,1588793814.9704008,-13382.463352893756,-8038.97452380942,-28.239628200553383
2582,1588793815.9704008,-13383.478476019518,-8042.948124713844,-31.128436219707353
2583,1588793816.9704008,-13384.49219769788,-8046.920883403088,-34.01724097925541
2584,1588793817.9704008,-13385.504518609167,-8050.892799933984,-36.906042178696
2585,1588793818.9704008,-13386.515439433224,-8054.863874363475,-39.79483951786537
2586,1588793819.9704008,-13387.52496084943,-8058.83410674861,-42.68363269693716
2587,1588793820.9704008,-13388.53308353668,-8062.803497146548,-45.57242141642193
2588,1588793821.9704008,-13389.539808173398,-8066.772045614555,-48.46120537716673
2589,1588793822.9704008,-13390.54513543753,-8070.739752210006,-51.349984280354626
2590,1588793823.9704008,-13391.549066006553,-8074.706616990385,-54.23875782750431
2591,1588793824.9704008,-13392.551600557466,-8078.672640013278,-57.127525720469606
2592,1588793825.9704008,-13393.552739766797,-8082.637821336381,-60.016287661439044
2593,1588793826.9704008,-13394.5524843106,-8086.602161017498,-62.90504335293542
2594,1588793827.9704008,-13395.55083486446,-8090.565659114537,-65.79379249781536
2595,1588793828.9704008,-13396.547792103485,-8094.528315685514,-68.68253479926886
2596,1588793829.9704008,-13397.543356702312,-8098.490130788548,-71.5712699608189
2597,1588793830.9704008,-13398.537529335112,-8102.451104481867,-74.45999768632089
2598,1588793831.9704008,-13399.53031067558,-8106.411236823801,-77.34871767996235
2599,1588793832.9704008,-13400.521701396941,-8110.370527872788,-80.23742964626243
2600,1588793833.9704008,-13401.511702171954,-8114.328977687371,-83.12613329007145
2601,1588793834.9704008,-13402.500313672905,-8118.286586326193,-86.0148283165705
2602,1588793835.9704008,-13403.48753657161,-8122.243353848007,-88.90351443127098
2603,1588793836.9704008,-13404.473371539418,-8126.199280311666,-91.79219134001414
2604,1588793837.9704008,-13405.45781924721,-8130.154365776128,-94.68085874897072
2605,1588793838.9704008,-13406.4408803654,-8134.108610300454,-97.56951636464045
2606,1588793839.9704008,-13407.422555563933,-8138.062013943809,-100.4581638938516
2607,1588793840.9704008,-13408.402845512283,-8142.014576765459,-103.34680104376065
2608,1588793841.9704008,-13409.381750879464,-8145.966298824777,-106.23542752185175
2609,1588793842.9704008,-13410.35927233402,-8149.9171801812345,-109.12404303593632
2610,1588793843.9704008,-13411.335410544032,-8153.867220894406,-112.01264729415269
2611,1588793844.9704008,-13412.310166177112,-8157.816421023968,-114.90124000496552
2612,1588793845.9704008,-13413.283539900407,-8161.764780629699,-117.7898208771655
2613,1588793846.9704008,-13414.255532380601,-8165.712299771477,-120.6783896198689
2614,1588793847.9704008,-13415.226144283914,-8169.658978509284,-123.56694594251708
2615,1588793848.9704008,-13416.1953762761,-8173.604816903202,-126.45548955487614
2616,1588793849.9704008,-13417.163229022453,-8177.549815013413,-129.3440201670364
2617,1588793850.9704008,-13418.1297031878,-8181.493972900198,-132.2325374894121
2618,1588793851.9704008,-13419.094799436507,-8185.43729062394,-135.12104123274082
2619,1588793852.9704008,-13420.05851843248,-8189.37976824512,-138.00953110808322
2620,1588793853.9704008,-13421.020860839157,-8193.321405824323,-140.89800682682252
2621,1588793854.9704008,-13421.981827319521,-8197.262203422228,-143.786468100664
2622,1588793855.9704008,-13422.941418536093,-8201.202161099616,-146.67491464163473
2623,1588793856.9704008,-13423.899635150927,-8205.141278917365,-149.56334616208306
2624,1588793857.9704008,-13424.856477825622,-8209.079556936453,-152.45176237467828
2625,1588793858.9704008,-13425.81194722132,-8213.016995217955,-155.3401629924101
2626,1588793859.9704008,-13426.766043998694,-8216.953593823044,-158.22854772858818
2627,1588793860.9704008,-13427.71876881797,-8220.889352812994,-161.11691629684196
2628,1588793861.9704008,-13428.670122338901,-8224.824272249172,-164.00526841111994
2629,1588793862.9704008,-13429.620105220796,-8228.758352193048,-166.89360378568946
2630,1588793863.9704008,-13430.568718122497,-8232.691592706182,-169.78192213513617
2631,1588793864.9704008,-13431.515961702391,-8236.623993850235,-172.67022317436374
2632,1588793865.9704008,-13432.46183661841,-8240.555555686964,-175.5585066185933
2633,1588793866.9704008,-13433.406343528024,-8244.48627827822,-178.44677218336312
2634,1588793867.9704008,-13434.34948308825,-8248.416161685953,-181.3350195845281
2635,1588793868.9704008,-13435.291255955652,-8252.34520597221,-184.22324853825953
2636,1588793869.9704008,-13436.231662786331,-8256.273411199127,-187.11145876104442
2637,1588793870.9704008,-13437.170704235941,-8260.200777428943,-189.99964996968532
2638,1588793871.9704008,-13438.108380959675,-8264.127304723988,-192.8878218812998
2639,1588793872.9704008,-13439.044693612273,-8268.052993146686,-195.77597421332004
2640,1588793873.9704008,-13439.979642848026,-8271.977842759557,-198.6641066834924
2641,1588793874.9704008,-13440.913229320764,-8275.901853625217,-201.5522190098771
2642,1588793875.9704008,-13441.845453683869,-8279.825025806373,-204.44031091084767
2643,1588793876.9704008,-13442.776316590267,-8283.747359365825,-207.32838210509067
2644,1588793877.9704008,-13443.705818692433,-8287.668854366473,-210.2164323116052
2645,1588793878.9704008,-13444.633960642392,-8291.589510871303,-213.10446124970252
2646,1588793879.9704008,-13445.560743091713,-8295.509328943397,-215.99246863900564
2647,1588793880.9704008,-13446.486166691517,-8299.428308645933,-218.88045419944885
2648,1588793881.9704008,-13447.410232092472,-8303.346450042174,-221.76841765127747
2649,1588793882.9704008,-13448.332939944798,-8307.263753195484,-224.6563587150473
2650,1588793883.9704008,-13449.254290898261,-8311.180218169313,-227.54427711162424
2651,1588793884.9704008,-13450.174285602185,-8315.095845027205,-230.43217256218392
2652,1588793885.9704008,-13451.092924705434,-8319.010633832793,-233.32004478821122
2653,1588793886.9704008,-13452.010208856433,-8322.924584649807,-236.20789351150006
2654,1588793887.9704008,-13452.92613870315,-8326.837697542063,-239.0957184541527
2655,1588793888.9704008,-13453.840714893111,-8330.749972573472,-241.98351933857955
2656,1588793889.9704008,-13454.753938073392,-8334.661409808032,-244.87129588749875
2657,1588793890.9704008,-13455.665808890622,-8338.572009309833,-247.7590478239357
2658,1588793891.9704008,-13456.576327990984,-8342.481771143057,-250.64677487122273
2659,1588793892.9704008,-13457.485496020214,-8346.390695371972,-253.53447675299861
2660,1588793893.9704008,-13458.393313623597,-8350.29878206094,-256.42215319320815
2661,1588793894.9704008,-13459.299781445981,-8354.206031274409,-259.30980391610194
2662,1588793895.9704008,-13460.20490013176,-8358.112443076918,-262.19742864623584
2663,1588793896.9704008,-13461.108670324887,-8362.018017533093,-265.08502710847057
2664,1588793897.9704008,-13462.011092668872,-8365.922754707653,-267.97259902797134
2665,1588793898.9704008,-13462.912167806779,-8369.826654665403,-270.8601441302075
2666,1588793899.9704008,-13463.811896381227,-8373.729717471237,-273.747662140952
2667,1588793900.9704008,-13464.71027903439,-8377.631943190132,-276.6351527862812
2668,1588793901.9704008,-13465.607316408004,-8381.533331887164,-279.5226157925743
2669,1588793902.9704008,-13466.50300914336,-8385.433883627486,-282.4100508865131
2670,1588793903.9704008,-13467.397357881304,-8389.333598476343,-285.2974577950813
2671,1588793904.9704008,-13468.290363262242,-8393.232476499066,-288.18483624556455
2672,1588793905.9704008,-13469.18202592614,-8397.130517761076,-291.0721859655498
2673,1588793906.9704008,-13470.07234651252,-8401.027722327874,-293.9595066829248
2674,1588793907.9704008,-13470.961325660463,-8404.924090265053,-296.84679812587797
2675,1588793908.9704008,-13471.848964008614,-8408.819621638293,-299.7340600228978
2676,1588793909.9704008,-13472.735262195174,-8412.714316513358,-302.62129210277254
2677,1588793910.9704008,-13473.620220857905,-8416.608174956096,-305.50849409458993
2678,1588793911.9704008,-13474.50384063413,-8420.501197032443,-308.3956657277366
2679,1588793912.9704008,-13475.38612216073,-8424.393382808421,-311.2828067318978
2680,1588793913.9704008,-13476.267066074153,-8428.284732350134,-314.16991683705686
2681,1588793914.9704008,-13477.146673010404,-8432.17524572377,-317.0569957734951
2682,1588793915.9704008,-13478.024943605054,-8436.064922995613,-319.94404327179114
2683,1588793916.9704008,-13478.901878493234,-8439.953764232014,-322.8310590628207
2684,1588793917.9704008,-13479.777478309637,-8443.84176949942,-325.7180428777562
2685,1588793918.9704008,-13480.651743688526,-8447.72893886436,-328.6049944480663
2686,1588793919.9704008,-13481.524675263718,-8451.615272393445,-331.4919135055154
2687,1588793920.9704008,-13482.3962736686,-8455.500770153369,-334.3787997821635
2688,1588793921.9704008,-13483.266539536124,-8459.385432210913,-337.2656530103659
2689,1588793922.9704008,-13484.135473498802,-8463.269258632938,-340.1524729227723
2690,1588793923.9704008,-13485.003076188716,-8467.152249486388,-343.03925925232693
2691,1588793924.9704008,-13485.86934823751,-8471.034404838289,-345.926011732268
2692,1588793925.9704008,-13486.734290276396,-8474.91572475575,-348.81273009612727
2693,1588793926.9704008,-13487.597902936153,-8478.796209305967,-351.69941407772967
2694,1588793927.9704008,-13488.460186847127,-8482.675858556211,-354.5860634111929
2695,1588793928.9704008,-13489.32114263923,-8486.554672573839,-357.47267783092724
2696,1588793929.9704008,-13490.180770941939,-8490.432651426287,-360.35925707163494
2697,1588793930.9704008,-13491.039072384301,-8494.309795181074,-363.24580086830997
2698,1588793931.9704008,-13491.896047594932,-8498.1861039058,-366.1323089562375
2699,1588793932.9704008,-13492.751697202013,-8502.061577668144,-369.0187810709938
2700,1588793933.9704008,-13493.6060218333,-8505.93621653587,-371.9052169484455
2701,1588793934.9704008,-13494.459022116114,-8509.810020576817,-374.7916163247496
2702,1588793935.9704008,-13495.310698677347,-8513.682989858908,-377.67797893635276
2703,1588793936.9704008,-13496.161052143461,-8517.555124450144,-380.56430451999097
2704,1588793937.9704008,-13497.010083140489,-8521.426424418609,-383.4505928126895
2705,1588793938.9704008,-13497.857792294031,-8525.296889832462,-386.3368435517621
2706,1588793939.9704008,-13498.70418022926,-8529.166520759945,-389.2230564748109
2707,1588793940.9704008,-13499.549247570925,-8533.035317269378,-392.109231319726
2708,1588793941.9704008,-13500.392994943342,-8536.903279429158,-394.9953678246849
2709,1588793942.9704008,-13501.235422970401,-8540.770407307764,-397.8814657281523
2710,1588793943.9704008,-13502.076532275563,-8544.636700973753,-400.7675247688798
2711,1588793944.9704008,-13502.916323481866,-8548.50216049576,-403.65354468590544
2712,1588793945.9704008,-13503.754797211914,-8552.366785942493,-406.53952521855314
2713,1588793946.9704008,-13504.591954087893,-8556.230577382747,-409.42546610643274
2714,1588793947.9704008,-13505.427794731559,-8560.093534885389,-412.3113670894392
2715,1588793948.9704008,-13506.262319764242,-8563.955658519364,-415.1972279077526
2716,1588793949.9704008,-13507.095529806846,-8567.816948353695,-418.08304830183744
2717,1588793950.9704008,-13507.927425479855,-8571.677404457481,-420.9688280124426
2718,1588793951.9704008,-13508.758007403323,-8575.537026899901,-423.85456678060063
2719,1588793952.9704008,-13509.587276196884,-8579.395815750207,-426.7402643476278
2720,1588793953.9704008,-13510.415232479745,-8583.25377107773,-429.62592045512315
2721,1588793954.9704008,-13511.241876870692,-8587.110892951874,-432.5115348449688
2722,1588793955.9704008,-13512.067209988087,-8590.967181442122,-435.397107259329
2723,1588793956.9704008,-13512.891232449872,-8594.822636618032,-438.28263744065026
2724,1588793957.9704008,-13513.713944873562,-8598.677258549236,-441.1681251316605
2725,1588793958.9704008,-13514.535347876254,-8602.531047305445,-444.053570075369
2726,1588793959.9704008,-13515.35544207462,-8606.384002956442,-446.93897201506616
2727,1588793960.9704008,-13516.174228084914,-8610.236125572084,-449.8243306943226
2728,1588793961.9704008,-13516.99170652297,-8614.087415222308,-452.7096458569895
2729,1588793962.9704008,-13517.807878004194,-8617.93787197712,-455.59491724719754
2730,1588793963.9704008,-13518.622743143584,-8621.787495906601,-458.4801446093571
2731,1588793964.9704008,-13519.436302555705,-8625.636287080912,-461.36532768815766
2732,1588793965.9704008,-13520.248556854714,-8629.484245570282,-464.25046622856723
2733,1588793966.9704008,-13521.059506654345,-8633.331371445012,-467.1355599758325
2734,1588793967.9704008,-13521.86915256791,-8637.177664775485,-470.0206086754781
2735,1588793968.9704008,-13522.677495208307,-8641.023125632151,-472.90561207330626
2736,1588793969.9704008,-13523.484535188014,-8644.867754085533,-475.7905699153966
2737,1588793970.9704008,-13524.290273119092,-8648.711550206228,-478.6754819481057
2738,1588793971.9704008,-13525.094709613184,-8652.554514064908,-481.5603479180668
2739,1588793972.9704008,-13525.897845281519,-8656.396645732315,-484.4451675721892
2740,1588793973.9704008,-13526.699680734904,-8660.237945279263,-487.3299406576582
2741,1588793974.9704008,-13527.500216583738,-8664.07841277664,-490.2146669219348
2742,1588793975.9704008,-13528.299453437996,-8667.918048295407,-493.0993461127549
2743,1588793976.9704008,-13529.097391907242,-8671.756851906592,-495.9839779781294
2744,1588793977.9704008,-13529.894032600627,-8675.594823681298,-498.86856226634364
2745,1588793978.9704008,-13530.689376126878,-8679.431963690698,-501.75309872595705
2746,1588793979.9704008,-13531.48342309432,-8683.268272006037,-504.63758710580277
2747,1588793980.9704008,-13532.276174110855,-8687.103748698632,-507.52202715498754
2748,1588793981.9704008,-13533.067629783976,-8690.93839383987,-510.406418622891
2749,1588793982.9704008,-13533.85779072076,-8694.772207501204,-513.2907612591656
2750,1588793983.9704008,-13534.646657527872,-8698.605189754166,-516.1750548137361
2751,1588793984.9704008,-13535.434230811565,-8702.437340670349,-519.0592990367992
2752,1588793985.9704008,-13536.22051117768,-8706.268660321424,-521.9434936788233
2753,1588793986.9704008,-13537.005499231644,-8710.099148779127,-524.8276384905482
2754,1588793987.9704008,-13537.789195578474,-8713.928806115266,-527.7117332229847
2755,1588793988.9704008,-13538.57160082278,-8717.757632401715,-530.595777627414
2756,1588793989.9704008,-13539.352715568752,-8721.585627710421,-533.4797714553878
2757,1588793990.9704008,-13540.132540420178,-8725.412792113397,-536.3637144587273
2758,1588793991.9704008,-13540.911075980432,-8729.239125682727,-539.2476063895238
2759,1588793992.9704008,-13541.688322852477,-8733.064628490562,-542.1314470001375
2760,1588793993.9704008,-13542.464281638868,-8736.889300609122,-545.0152360431978
2761,1588793994.9704008,-13543.238952941754,-8740.713142110695,-547.898973271602
2762,1588793995.9704008,-13544.012337362874,-8744.536153067638,-550.7826584385164
2763,1588793996.9704008,-13544.784435503552,-8748.358333552376,-553.6662912973744
2764,1588793997.9704008,-13545.555247964714,-8752.179683637401,-556.5498716018774
2765,1588793998.9704008,-13546.324775346871,-8756.000203395271,-559.4333991059938
2766,1588793999.9704008,-13547.09301825013,-8759.819892898613,-562.3168735639588
2767,1588794000.9704008,-13547.859977274193,-8763.638752220118,-565.200294730274
2768,1588794001.9704008,-13548.625653018351,-8767.456781432551,-568.0836623597072
2769,1588794002.9704008,-13549.390046081491,-8771.273980608737,-570.9669762072922
2770,1588794003.9704008,-13550.153157062092,-8775.090349821568,-573.8502360283279
2771,1588794004.9704008,-13550.914986558233,-8778.905889144005,-576.7334415783785
2772,1588794005.9704008,-13551.67553516758,-8782.720598649075,-579.6165926132727
2773,1588794006.9704008,-13552.4348034874,-8786.534478409869,-582.4996888891042
2774,1588794007.9704008,-13553.192792114554,-8790.347528499547,-585.3827301622301
2775,1588794008.9704008,-13553.949501645498,-8794.159748991331,-588.2657161892719
2776,1588794009.9704008,-13554.704932676286,-8797.971139958509,-591.1486467271139
2777,1588794010.9704008,-13555.459085802566,-8801.781701474432,-594.031521532904
2778,1588794011.9704008,-13556.211961619583,-8805.591433612524,-596.9143403640525
2779,1588794012.9704008,-13556.963560722184,-8809.400336446266,-599.7971029782321
2780,1588794013.9704008,-13557.713883704808,-8813.208410049208,-602.679809133378
2781,1588794014.9704008,-13558.462931161494,-8817.01565449496,-605.5624585876866
2782,1588794015.9704008,-13559.210703685878,-8820.822069857202,-608.445051099616
2783,1588794016.9704008,-13559.957201871199,-8824.627656209674,-611.3275864278851
2784,1588794017.9704008,-13560.702426310289,-8828.43241362618,-614.2100643314739
2785,1588794018.9704008,-13561.446377595581,-8832.236342180588,-617.0924845696225
2786,1588794019.9704008,-13562.18905631911,-8836.039441946832,-619.974846901831
2787,1588794020.9704008,-13562.93046307251,-8839.841712998908,-622.8571510878596
2788,1588794021.9704008,-13563.670598447014,-8843.643155410875,-625.7393968877276
2789,1588794022.9704008,-13564.409463033458,-8847.443769256852,-628.6215840617134
2790,1588794023.9704008,-13565.147057422277,-8851.243554611026,-631.5037123703542
2791,1588794024.9704008,-13565.88338220351,-8855.042511547645,-634.3857815744456
2792,1588794025.9704008,-13566.618437966794,-8858.840640141016,-637.2677914350413
2793,1588794026.9704008,-13567.352225301367,-8862.63794046551,-640.1497417134526
2794,1588794027.9704008,-13568.084744796075,-8866.434412595565,-643.0316321712482
2795,1588794028.9704008,-13568.815997039364,-8870.230056605675,-645.9134625702542
2796,1588794029.9704008,-13569.545982619282,-8874.024872570397,-648.7952326725531
2797,1588794030.9704008,-13570.27470212348,-8877.81886056435,-651.676942240484
2798,1588794031.9704008,-13571.002156139219,-8881.612020662214,-654.558591036642
2799,1588794032.9704008,-13571.728345253354,-8885.404352938735,-657.4401788238782
2800,1588794033.9704008,-13572.453270052349,-8889.195857468709,-660.321705365299
2801,1588794034.9704008,-13573.176931122276,-8892.986534327003,-663.2031704242659
2802,1588794035.9704008,-13573.89932904881,-8896.776383588542,-666.084573764395
2803,1588794036.9704008,-13574.620464417229,-8900.56540532831,-668.9659151495573
2804,1588794037.9704008,-13575.340337812419,-8904.35359962135,-671.8471943438776
2805,1588794038.9704008,-13576.058949818871,-8908.14096654277,-674.7284111117347
2806,1588794039.9704008,-13576.776301020685,-8911.927506167733,-677.6095652177609
2807,1588794040.9704008,-13577.492392001564,-8915.713218571465,-680.4906564268415
2808,1588794041.9704008,-13578.20722334482,-8919.498103829252,-683.3716845041149
2809,1588794042.9704008,-13578.920795633374,-8923.282162016434,-686.2526492149719
2810,1588794043.9704008,-13579.633109449751,-8927.065393208417,-689.1335503250556
2811,1588794044.9704008,-13580.344165376087,-8930.847797480661,-692.0143876002608
2812,1588794045.9704008,-13581.053963994127,-8934.629374908689,-694.895160806734
2813,1588794046.9704008,-13581.762505885223,-8938.410125568078,-697.7758697108728
2814,1588794047.9704008,-13582.469791630336,-8942.19004953447,-700.656514079326
2815,1588794048.9704008,-13583.175821810037,-8945.96914688356,-703.537093678993
2816,1588794049.9704008,-13583.880597004507,-8949.747417691104,-706.4176082770231
2817,1588794050.9704008,-13584.584117793536,-8953.524862032915,-709.298057640816
2818,1588794051.9704008,-13585.286384756528,-8957.301479984862,-712.1784415380206
2819,1588794052.9704008,-13585.987398472493,-8961.077271622875,-715.0587597365358
2820,1588794053.9704008,-13586.687159520056,-8964.85223702294,-717.9390120045088
2821,1588794054.9704008,-13587.385668477451,-8968.6263762611,-720.819198110336
2822,1588794055.9704008,-13588.082925922525,-8972.399689413456,-723.6993178226619
2823,1588794056.9704008,-13588.778932432737,-8976.172176556167,-726.5793709103792
2824,1588794057.9704008,-13589.473688585158,-8979.943837765448,-729.4593571426285
2825,1588794058.9704008,-13590.167194956472,-8983.714673117567,-732.3392762887975
2826,1588794059.9704008,-13590.859452122977,-8987.484682688855,-735.2191281185212
2827,1588794060.9704008,-13591.550460660581,-8991.253866555693,-738.0989124016814
2828,1588794061.9704008,-13592.240221144812,-8995.022224794524,-740.9786289084066
2829,1588794062.9704008,-13592.928734150806,-8998.789757481843,-743.858277409071
2830,1588794063.9704008,-13593.616000253314,-9002.556464694202,-746.7378576742951
2831,1588794064.9704008,-13594.302020026707,-9006.32234650821,-749.6173694749449
2832,1588794065.9704008,-13594.986794044968,-9010.087403000529,-752.4968125821315
2833,1588794066.9704008,-13595.670322881695,-9013.851634247878,-755.376186767211
2834,1588794067.9704008,-13596.3526071101,-9017.615040327031,-758.2554918017842
2835,1588794068.9704008,-13597.033647303015,-9021.377621314818,-761.134727457696
2836,1588794069.9704008,-13597.713444032885,-9025.139377288122,-764.0138935070356
2837,1588794070.9704008,-13598.391997871773,-9028.900308323882,-766.8929897221357
2838,1588794071.9704008,-13599.069309391358,-9032.66041449909,-769.7720158755723
2839,1588794072.9704008,-13599.74537916294,-9036.419695890794,-772.6509717401647
2840,1588794073.9704008,-13600.420207757434,-9040.178152576094,-775.5298570889748
2841,1588794074.9704008,-13601.093795745372,-9043.935784632147,-778.4086716953072
2842,1588794075.9704008,-13601.766143696907,-9047.692592136164,-781.2874153327084
2843,1588794076.9704008,-13602.437252181808,-9051.448575165405,-784.166087774967
2844,1588794077.9704008,-13603.107121769464,-9055.203733797187,-787.0446887961126
2845,1588794078.9704008,-13603.775753028885,-9058.958068108883,-789.9232181704168
2846,1588794079.9704008,-13604.4431465287,-9062.711578177912,-792.8016756723916
2847,1588794080.9704008,-13605.109302837156,-9066.464264081753,-795.6800610767899
2848,1588794081.9704008,-13605.774222522123,-9070.216125897934,-798.5583741586046
2849,1588794082.9704008,-13606.437906151088,-9073.96716370404,-801.436614693069
2850,1588794083.9704008,-13607.100354291162,-9077.717377577701,-804.3147824556559
2851,1588794084.9704008,-13607.761567509078,-9081.466767596607,-807.1928772220773
2852,1588794085.9704008,-13608.42154637119,-9085.215333838496,-810.0708987682848
2853,1588794086.9704008,-13609.08029144347,-9088.963076381162,-812.9488468704684
2854,1588794087.9704008,-13609.737803291517,-9092.709995302444,-815.8267213050567
2855,1588794088.9704008,-13610.394082480549,-9096.456090680238,-818.7045218487167
2856,1588794089.9704008,-13611.049129575411,-9100.201362592492,-821.5822482783532
2857,1588794090.9704008,-13611.702945140569,-9103.945811117204,-824.4599003711083
2858,1588794091.9704008,-13612.35552974011,-9107.68943633242,-827.3374779043618
2859,1588794092.9704008,-13613.006883937753,-9111.432238316247,-830.2149806557302
2860,1588794093.9704008,-13613.65700829683,-9115.174217146832,-833.092408403067
2861,1588794094.9704008,-13614.305903380304,-9118.915372902376,-835.9697609244619
2862,1588794095.9704008,-13614.953569750764,-9122.655705661135,-838.8470379982407
2863,1588794096.9704008,-13615.600007970419,-9126.39521550141,-841.7242394029649
2864,1588794097.9704008,-13616.24521860111,-9130.133902501559,-844.601364917432
2865,1588794098.9704008,-13616.889202204298,-9133.871766739981,-847.478414320674
2866,1588794099.9704008,-13617.531959341073,-9137.608808295134,-850.3553873919583
2867,1588794100.9704008,-13618.17349057215,-9141.34502724552,-853.2322839107868
2868,1588794101.9704008,-13618.813796457871,-9145.080423669693,-856.1091036568957
2869,1588794102.9704008,-13619.452877558208,-9148.814997646256,-858.9858464102551
2870,1588794103.9704008,-13620.090734432755,-9152.548749253861,-861.862511951069
2871,1588794104.9704008,-13620.727367640739,-9156.281678571213,-864.7391000597747
